time,open,high,low,close,tickvol
2024-01-18 12:00,2012.613,2017.269,2007.406,2013.59,27638
2024-01-18 16:00,2013.587,2021.139,2013.055,2019.783,18826
2024-01-18 20:00,2019.777,2024.34,2019.777,2023.536,8127
2024-01-19 00:00,2023.636,2025.545,2021.894,2022.785,13481
2024-01-19 04:00,2022.78,2029.651,2020.348,2027.985,13486
2024-01-19 08:00,2027.946,2032.035,2026.208,2031.656,14888
2024-01-19 12:00,2031.691,2039.266,2023.163,2027.698,26184
2024-01-19 16:00,2027.677,2029.559,2023.216,2029.112,18124
2024-01-19 20:00,2029.093,2030.008,2027.725,2029.49,5349
2024-01-21 20:00,2028.567,2028.601,2026.891,2027.541,2801
2024-01-22 00:00,2027.527,2032.111,2025.427,2026.981,14133
2024-01-22 04:00,2026.973,2027.216,2019.086,2021.838,16947
2024-01-22 08:00,2021.793,2026.645,2020.445,2026.151,16892
2024-01-22 12:00,2026.103,2030.22,2016.46,2024.138,25561
2024-01-22 16:00,2024.179,2024.639,2019.066,2020.997,15323
2024-01-22 20:00,2021.009,2021.886,2019.147,2020.664,6611
2024-01-23 00:00,2020.667,2027.898,2019.596,2027.431,14087
2024-01-23 04:00,2027.426,2037.945,2026.689,2031.587,17874
2024-01-23 08:00,2031.59,2031.685,2022.402,2023.899,17492
2024-01-23 12:00,2023.905,2030.43,2021.413,2025.146,23348
2024-01-23 16:00,2025.202,2030.721,2022.602,2029.873,16250
2024-01-23 20:00,2029.855,2030.323,2027.203,2029.249,6997
2024-01-24 00:00,2029.116,2029.316,2023.694,2024.857,12975
2024-01-24 04:00,2024.855,2031.615,2022.808,2029.565,13930
2024-01-24 08:00,2029.599,2034.268,2028.214,2033.5,17145
2024-01-24 12:00,2033.449,2036.705,2014.87,2015.25,31856
2024-01-24 16:00,2015.281,2019.816,2011.176,2012.095,21040
2024-01-24 20:00,2012.127,2017.502,2011.819,2016.214,8209
2024-01-25 00:00,2016.089,2017.319,2014.481,2015.806,13586
2024-01-25 04:00,2015.804,2018.282,2013.579,2015.848,12296
2024-01-25 08:00,2015.801,2019.53,2012.64,2017.487,16014
2024-01-25 12:00,2017.488,2025.265,2009.422,2020.317,31432
2024-01-25 16:00,2020.323,2021.644,2012.456,2017.738,18159
2024-01-25 20:00,2017.771,2021.691,2016.903,2020.361,7189
2024-01-26 00:00,2020.469,2024.212,2019.361,2021.811,12270
